"title","published_at","author","url","label","summary_quality","output_file","included_in_section","has_summary","used_as_representative_article","summary_length","notes"
"434タスクのマッピングを終えて","2018-12-20","Shuntaro Akiyama","https://medium.com/furuhashilab/434タスクのマッピングを終えて-20e3e0603fe1","fieldwork","full_text_reviewed","07_fieldwork.md","both","true","true","103",""
"PWAでアプリのアイコン表示","2018-12-16","Ayame.O","https://medium.com/furuhashilab/pwaでアプリのアイコン表示-92ba663b7e37","student_project","full_text_reviewed","06_student_projects.md","both","true","true","131",""
"現在位置表現実装","2018-12-14","Ayame.O","https://medium.com/furuhashilab/現在位置表現実装-a9084e9e4756","qgis_gis_tools","full_text_reviewed","05_gis_tools.md","all_article_summary_list","true","false","103",""
"GitHubで卒論管理","2018-12-11","Ayame.O","https://medium.com/furuhashilab/githubで卒論管理-6f80988628e4","lab_overview","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","142",""
"モード1とモード2の仁義なき戦い","2018-12-11","Taichi Furuhashi","https://medium.com/furuhashilab/モード1とモード2の仁義なき戦い-92aa99ead2de","qgis_gis_tools","full_text_reviewed","05_gis_tools.md","all_article_summary_list","true","false","118",""
"古橋研究室の行動規範 Code of conduct (CoC) v1.0 公開","2018-12-10","Taichi Furuhashi","https://medium.com/furuhashilab/古橋研究室の行動規範-code-of-conduct-coc-v1-0-公開-18776e23723c","lab_overview","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","167",""
"人口集中地区(DID)を知る方法","2018-12-08","Taichi Furuhashi","https://medium.com/furuhashilab/人口集中地区-did-を知る方法-addf252045d2","qgis_gis_tools","full_text_reviewed","05_gis_tools.md","both","true","true","219",""
"なぜ古橋研究室はIE使用を禁止しているのか","2018-12-06","Taichi Furuhashi","https://medium.com/furuhashilab/なぜ古橋研究室はie使用を禁止しているのか-fceb75ca5cc0","lab_overview","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","119",""
"State of the Map Asia 2018 報告","2018-12-04","Taichi Furuhashi","https://medium.com/furuhashilab/state-of-the-map-asia-2018-報告-c66aba826b1","foss4g_sotm","full_text_reviewed","04_events.md","both","true","true","175",""
"古橋研究室のルール","2018-12-03","Taichi Furuhashi","https://medium.com/furuhashilab/古橋研究室のルール-b164cef25972","lab_overview","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","205",""
"アドベントカレンダー(Advent Calendar) のススメ","2018-12-01","Taichi Furuhashi","https://medium.com/furuhashilab/アドベントカレンダー-advent-calendar-のススメ-5f74b9728996","other","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","117",""
"Wheelmapというツール","2018-11-30","Ayame.O","https://medium.com/furuhashilab/wheelmapというツール-c8a8ba107c76","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","134",""
"イオンモール巡業フィナーレ！","2018-11-22","Kaori Suemitsu","https://medium.com/furuhashilab/イオンモール巡業フィナーレ-9df952335b86","lab_overview","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","114",""
"ドローンの初心者講座","2018-11-18","Ayame.O","https://medium.com/furuhashilab/ドローンの初心者講習-8b4854b83749","qgis_gis_tools","full_text_reviewed","05_gis_tools.md","all_article_summary_list","true","false","120",""
"稲城市防災訓練に参加してきました","2018-11-12","Kato Yuka","https://medium.com/furuhashilab/稲城市防災訓練に参加してきました-65de67641e9f","event_report","full_text_reviewed","04_events.md","all_article_summary_list","true","false","106",""
"怪我の功名とはこういう事","2018-11-12","Shuntaro Akiyama","https://medium.com/furuhashilab/怪我の功名とはこういう事-538af717d8c7","fieldwork","full_text_reviewed","07_fieldwork.md","all_article_summary_list","true","false","108",""
"暑い、とにかく暑い、そして暑い","2018-11-12","Shuntaro Akiyama","https://medium.com/furuhashilab/暑い-とにかく暑い-そして暑い-2dbdb8713109","education","full_text_reviewed","04_events.md","all_article_summary_list","true","false","142",""
"常に誰かが見ているという意識をもつ【イオンモール学研奈良登美ヶ丘11/4】","2018-11-12","Shuntaro Akiyama","https://medium.com/furuhashilab/常に誰かが見ているという意識をもつ-イオンモール学研奈良登美ヶ丘11-4-66bd0c862b3c","event_report","full_text_reviewed","04_events.md","both","true","true","130",""
"PWAの利用方法","2018-11-11","Ayame.O","https://medium.com/furuhashilab/pwa利用方法-52d644c031b8","other","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","125",""
"OpenStreetMap×PWA","2018-11-05","Ayame.O","https://medium.com/furuhashilab/openstreetmap-pwa-cbed8bbe2218","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","106",""
"防災を「体験」すること","2018-11-04","shiori yamaguchi","https://medium.com/furuhashilab/防災を-体験-すること-89b20620c43e","humanitarian_mapping","full_text_reviewed","03_humanitarian_mapping.md","all_article_summary_list","true","false","113",""
"風の中の防災訓練@日野","2018-10-31","Yuto Itagaki","https://medium.com/furuhashilab/風の中の防災訓練-日野-1ba5e4d066af","humanitarian_mapping","full_text_reviewed","03_humanitarian_mapping.md","all_article_summary_list","true","false","115",""
"OpenStreetMap×MyWork","2018-10-28","Ayame.O","https://medium.com/furuhashilab/openstreetmap-mywork-49a9219d6928","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","115",""
"イオンモール盛岡南活動報告レポート","2018-10-28","Toshiaki Maki","https://medium.com/furuhashilab/イオンモール盛岡南活動報告レポート-98dd99b51bec","event_report","full_text_reviewed","04_events.md","all_article_summary_list","true","false","107",""
"OpenStreetCamというツール","2018-10-21","Ayame.O","https://medium.com/furuhashilab/openstreetcamというツール-b3369e5d960a","other","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","146",""
"こんなのがあったぞ防災展in東京防災展2018","2018-10-20","Kouki Takesue","https://medium.com/furuhashilab/こんなのがあったぞ防災展in東京防災展2018-1baa4afd84ad","humanitarian_mapping","full_text_reviewed","03_humanitarian_mapping.md","both","true","true","131",""
"”みんな元気になるトイレ”から見えた災害時の新たな発見","2018-10-18","Toshiaki Maki","https://medium.com/furuhashilab/みんな元気になるトイレ-から見えた災害時の新たな発見-bb670f101aa0","humanitarian_mapping","full_text_reviewed","03_humanitarian_mapping.md","both","true","true","217",""
"東村市防災訓練活動記","2018-10-18","Ayame.O","https://medium.com/furuhashilab/東村市防災訓練活動記-6b3e52ef5a16","humanitarian_mapping","full_text_reviewed","03_humanitarian_mapping.md","all_article_summary_list","true","false","105",""
"初めてのドローンワークショップ inイオンモール武蔵村山","2018-10-17","北野恭一朗","https://medium.com/furuhashilab/初めてのドローンワークショップ-inイオンモール武蔵村山-fec618c959f0","qgis_gis_tools","full_text_reviewed","05_gis_tools.md","all_article_summary_list","true","false","114",""
"イオンモール巡業ドローンワークショップ〜ドローンが動かなくなる恐怖〜","2018-10-16","Kaori Suemitsu","https://medium.com/furuhashilab/イオンモール巡業ドローンワークショップ-ドローンが動かなくなる恐怖-d9f4844c445d","qgis_gis_tools","full_text_reviewed","05_gis_tools.md","all_article_summary_list","true","false","111",""
"Mapswipeというツール","2018-10-14","Ayame.O","https://medium.com/furuhashilab/mapswipeというツール-15111f661782","openstreetmap","full_text_reviewed","02_openstreetmap.md","both","true","true","127",""
"No more ドローン事故","2018-10-12","Shoma Masuda","https://medium.com/furuhashilab/no-more-ドローン事故-72b71acedb90","qgis_gis_tools","full_text_reviewed","05_gis_tools.md","all_article_summary_list","true","false","227",""
"Go Map!!というツール","2018-10-08","Ayame.O","https://medium.com/furuhashilab/go-map-というツール-70a42718689f","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","146",""
"イオンモール巡業ドローンワークショップマニュアル～設営編～","2018-10-03","中西敦子","https://medium.com/furuhashilab/イオンモール巡業ドローンワークショップマニュアル-設営編-fdb01d4bbbd6","qgis_gis_tools","full_text_reviewed","05_gis_tools.md","all_article_summary_list","true","false","137",""
"多くの防災訓練に参加して見えてきたこと","2018-10-03","Taichi Furuhashi","https://medium.com/furuhashilab/多くの防災訓練に参加して見えてきたこと-cc2ff3ad3357","humanitarian_mapping","full_text_reviewed","03_humanitarian_mapping.md","both","true","true","209",""
"アウトドアゼミ合宿！＠信濃大町","2018-10-01","Yuna Watanabe","https://medium.com/furuhashilab/アウトドアゼミ合宿-信濃大町-34fe143ed9c9","fieldwork","full_text_reviewed","07_fieldwork.md","all_article_summary_list","true","false","107",""
"セコムオープンラボ/アイディアソン","2018-10-01","shiori yamaguchi","https://medium.com/furuhashilab/セコム9月27-915869049194","other","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","124",""
"ゼミ合宿＠山中湖","2018-09-27","Ayame.O","https://medium.com/furuhashilab/ゼミ合宿-山中湖-a3df819e1789","fieldwork","full_text_reviewed","07_fieldwork.md","both","true","true","157",""
"ゼミ合宿＠森くら(今期２回目)","2018-09-27","Ayame.O","https://medium.com/furuhashilab/ゼミ合宿-森くら-今期２回目-376a67a531b1","fieldwork","full_text_reviewed","07_fieldwork.md","both","true","true","115",""
"森くらのおまめ","2018-09-27","Aya Shibata","https://medium.com/furuhashilab/森くらのおまめ-12f41e212183","fieldwork","full_text_reviewed","07_fieldwork.md","all_article_summary_list","true","false","166",""
"Google Earth Engine使ってみませんか","2018-09-25","Kouki Takesue","https://medium.com/furuhashilab/google-earth-engine使ってみませんか-d249cdf3f784","fieldwork","full_text_reviewed","07_fieldwork.md","all_article_summary_list","true","false","108",""
"Mapillaryというツール","2018-09-25","Ayame.O","https://medium.com/furuhashilab/mapillaryというツール-e6f19c6fb668","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","117",""
"maps.meというツール","2018-09-17","Ayame.O","https://medium.com/furuhashilab/maps-meというツール-eb086f2a6d06","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","123",""
"三市合同訓練―三年前の教訓から学ぶこと―","2018-08-24","Kouki Takesue","https://medium.com/furuhashilab/三市合同訓練-三年前の教訓から学ぶこと-48adc957fab4","fieldwork","full_text_reviewed","07_fieldwork.md","all_article_summary_list","true","false","131",""
"石巻ハッカソン体験記","2018-08-19","Ayame.O","https://medium.com/furuhashilab/%E7%9F%B3%E5%B7%BB%E3%83%8F%E3%83%83%E3%82%AB%E3%82%BD%E3%83%B3%E4%BD%93%E9%A8%93%E8%A8%98-8b062126346b","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","113",""
"OSMについて熱く語ろう","2018-08-12","Ayame.O","https://medium.com/furuhashilab/osmについて熱く語ろう-fed7fd193ecf","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","126",""
"古橋ゼミ夏合宿in秩父","2018-08-09","Kouki Takesue","https://medium.com/furuhashilab/古橋ゼミ夏合宿in秩父-fcdd757725c6","fieldwork","full_text_reviewed","07_fieldwork.md","all_article_summary_list","true","false","118",""
"世界中のマッパー達と共に考え、行動する３日間がはじまった。","2018-07-30","Taichi Furuhashi","https://medium.com/furuhashilab/世界中のマッパー達と共に考え-行動する３日間がはじまった-e14263be2b93","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","117",""
"Field Papersというツール","2018-07-29","Ayame.O","https://medium.com/furuhashilab/field-papers%E3%81%A8%E3%81%84%E3%81%86%E3%83%84%E3%83%BC%E3%83%AB-d655b79e0360","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","111",""
"iD Editorというツール","2018-07-21","Ayame.O","https://medium.com/furuhashilab/id-editorというツール-3ceb80c62367","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","193",""
"ゼミ合宿＠伊豆大島","2018-07-16","Ayame.O","https://medium.com/furuhashilab/ゼミ合宿-伊豆大島-88ed09b33fa7","qgis_gis_tools","full_text_reviewed","05_gis_tools.md","all_article_summary_list","true","false","109",""
"JOSMというツール","2018-07-06","Ayame.O","https://medium.com/furuhashilab/josm%E3%81%A8%E3%81%84%E3%81%86%E3%83%84%E3%83%BC%E3%83%AB-4e07cac389af","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","109",""
"OSMの編集ツール、もくじ","2018-07-01","Ayame.O","https://medium.com/furuhashilab/osm%E3%81%AE%E7%B7%A8%E9%9B%86%E3%83%84%E3%83%BC%E3%83%AB-%E3%82%82%E3%81%8F%E3%81%98-b47d3410fe4f","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","142",""
"武甲山って知ってる？","2018-06-24","Ayame.O","https://medium.com/furuhashilab/武甲山って知ってる-96f16e6d815d","qgis_gis_tools","full_text_reviewed","05_gis_tools.md","all_article_summary_list","true","false","113",""
"Google Earth Engine のススメ","2018-06-23","Taichi Furuhashi","https://medium.com/furuhashilab/google-earth-engine-のススメ-171a13ab366","other","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","102",""
"大阪地震クライシスマッピング始動！","2018-06-20","Taichi Furuhashi","https://medium.com/furuhashilab/大阪地震クライシスマッピング始動-ca0998cb182","humanitarian_mapping","full_text_reviewed","03_humanitarian_mapping.md","all_article_summary_list","true","false","117",""
"#書評 西村まさゆき著：ふしぎな県境","2018-06-11","Taichi Furuhashi","https://medium.com/furuhashilab/書評-西村まさゆき著-ふしぎな県境-2944a25525a4","other","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","221",""
"人口集中地区(DID)におけるOSMデータ格差","2018-06-10","Ayame.O","https://medium.com/furuhashilab/%E4%BA%BA%E5%8F%A3%E5%AF%86%E9%9B%86%E5%9C%B0%E3%81%AB%E3%81%8A%E3%81%91%E3%82%8Bosm%E3%83%87%E3%83%BC%E3%82%BF%E6%A0%BC%E5%B7%AE-3a051e7e77df","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","108",""
"“Publish or Die”","2018-06-05","Taichi Furuhashi","https://medium.com/furuhashilab/publish-or-die-8adb6fc8ad2b","other","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","120",""
"東大、渡邉研究室訪問記","2018-06-01","Ayame.O","https://medium.com/furuhashilab/%E6%9D%B1%E5%A4%A7-%E6%B8%A1%E9%82%89%E7%A0%94%E7%A9%B6%E5%AE%A4%E8%A8%AA%E5%95%8F%E8%A8%98-3f154802c90c","lab_overview","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","198",""
"Je soutiens Médecins Sans Frontières","2018-05-31","Ayame.O","https://medium.com/furuhashilab/je-soutiens-m%C3%A9decins-sans-fronti%C3%A8res-ea8dcdd72e5a","other","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","165",""
"OpenAerialMapのススメ","2018-05-29","Taichi Furuhashi","https://medium.com/furuhashilab/openaerialmapのススメ-528bee8d910","qgis_gis_tools","full_text_reviewed","05_gis_tools.md","both","true","true","245",""
"地図インフラ格差","2018-05-25","Ayame.O","https://medium.com/furuhashilab/%E5%9C%B0%E5%9B%B3%E3%82%A4%E3%83%B3%E3%83%95%E3%83%A9%E6%A0%BC%E5%B7%AE-3d6c58bb629a","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","138",""
"2000年から20年で起きたオープンなジオの話","2018-05-22","Taichi Furuhashi","https://medium.com/furuhashilab/2000年から20年で起きたオープンなジオの話-8c71e90f4c7","other","full_text_reviewed","01_lab_overview.md","both","true","true","126",""
"グラレコ＠地球惑星連合/幕張メッセ","2018-05-20","Kato Yuka","https://medium.com/furuhashilab/グラレコ-幕張メッセ-e4d8bfb1c7ed","other","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","103",""
"地図に建物って載ってる？","2018-05-20","Ayame.O","https://medium.com/furuhashilab/%E5%9C%B0%E5%9B%B3%E3%81%AB%E5%BB%BA%E7%89%A9%E3%81%A3%E3%81%A6%E8%BC%89%E3%81%A3%E3%81%A6%E3%81%9F%E3%81%A3%E3%81%91-4c78e7bb5fab","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","108",""
"OpenStreetMapに足りないモノ","2018-05-12","Ayame.O","https://medium.com/furuhashilab/openstreetmap%E3%81%AB%E8%B6%B3%E3%82%8A%E3%81%AA%E3%81%84%E3%83%A2%E3%83%8E-e1bf1853e5ce","openstreetmap","full_text_reviewed","02_openstreetmap.md","all_article_summary_list","true","false","250",""
"災害弱者を減らすMissingMapsの挑戦","2018-05-10","Taichi Furuhashi","https://medium.com/furuhashilab/災害弱者を減らすmissingmapsの挑戦-84c7a07c0ef4","humanitarian_mapping","full_text_reviewed","03_humanitarian_mapping.md","all_article_summary_list","true","false","104",""
"山菜の記録手法考","2018-05-07","Taichi Furuhashi","https://medium.com/furuhashilab/山菜の記録手法考-58af6b74d5b3","other","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","104",""
"青学グラフィックレコーディング奮闘記","2017-12-20","Taichi Furuhashi","https://medium.com/furuhashilab/青学グラフィックレコーディング奮闘記-ccacf8256765","education","full_text_reviewed","04_events.md","both","true","true","197",""
"Furuhashi Lab. was born in 2017","2017-10-26","Taichi Furuhashi","https://medium.com/furuhashilab/furuhashi-lab-was-born-in-2017-ad55e9c16f46","lab_overview","full_text_reviewed","01_lab_overview.md","all_article_summary_list","true","false","135",""
